time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
02:12.2,fansub,いや　ていうかさ,"But, like, see...",Pero sabes...,0.5832680463790894,0.6439346075057983,-0.052676137536764145,-0.0704871118068695
02:14.4,fansub,本当に全部よけてんのかよ　先生,There's no way you seriously  dodged all of those!,¡Es imposible que hayas evadido todo eso!,0.4487977921962738,0.48696959018707275,-0.5068045258522034,-0.23648038506507874
02:16.6,fansub,どう見ても これ　ただのBB弾だろ,"I mean, these are just BB pellets.","Quiero decir, son solo Balas de salva",0.6412029266357422,0.5473598837852478,-0.1667417585849762,-0.733674943447113
02:19.8,fansub,当たってるのに　我慢してるだけじゃないの,You coulda just taken them on the chin.,Pudiste estar parado ahí apretando los dientes mientras te golpeaban.,0.4061237573623657,0.6032870411872864,-0.7443278431892395,-0.13674569129943848
02:22.6,fansub,そうよ　そうだよ,Yeah! That's right!,¡Sí! ¡Es verdad!,0.7793502807617188,0.8316813111305237,0.4528082609176636,0.5454990863800049
02:26.2,fansub,では　弾を込めて渡しなさい,Very well. Gather up the BBs and hand them over.,Entonces pérmitanme utilizar una.,0.5015981197357178,0.6161479949951172,-0.24383366107940674,-0.9207775592803955
02:29.4,fansub,言ったでしょう,I told you: these may be harmless to you...,Se los dije: estas cosas pueden ser inofensivas para ustedes...,0.4730413854122162,0.5107730031013489,-0.4576140344142914,-0.2799864411354065
02:31.0,fansub,この弾は君たちにとっては無害ですが,,,0.28008273243904114,0.28008273243904114,-0.5748586654663086,-0.5748586654663086
02:36.6,fansub,国が開発した対先生用特殊弾です,but they're special anti-me BB pellets developed by the government.,Pero son especiales contra su maestro y fueron diseñadas por el gobierno.,0.5705960392951965,0.4287838935852051,-0.4590182900428772,-0.6795661449432373
02:40.4,fansub,当たれば　先生の細胞を豆腐のように破壊できる,"If one hits me, it'll slice  right through my cells like tofu.","Si una de ellas me golpea, puede atravesar mis células como si fueran tofu.",0.5051179528236389,0.522590696811676,-0.2527965307235718,-0.36549943685531616
02:45.0,fansub,もちろん数秒あれば再生しますが,"They'll regenerate a few seconds later, of course.","Por supuesto, se regeneran varios segundos después.",0.710536777973175,0.7536311149597168,0.18624278903007507,0.32405751943588257
02:48.5,fansub,だが　君たちも目に入ると危ない,I'm more concerned about you putting a classmate's eyes out.,"Pero tengan cuidado, pueden sacarse un ojo con eso.",0.5754356980323792,0.7945264577865601,-0.5391502380371094,-0.577502429485321
02:52.2,fansub,先生を殺す以外の目的で室内での発砲はしないように,No shooting in the classroom unless you're trying to kill me.,No disparen en el salón a menos que intenten matarme.,0.7909468412399292,0.6636813282966614,-0.05250604823231697,0.08324335515499115
02:57.5,fansub,殺せるといいですね　卒業までに,"And I do hope you can kill me— before graduation, that is.",Espero que puedan matarme antes de la graduación.,0.8396729230880737,0.8170667886734009,-0.4400535225868225,-0.13436023890972137
03:02.0,fansub,さあ　銃と弾を片付けましょう,"Now then, let's put away the arms and ammunition and begin class.","Bueno, déjen a un lado las armas y las balas de salva y empezemos la clase.",0.6872918009757996,0.7754852771759033,0.16489632427692413,-0.33800655603408813
03:04.8,fansub,授業を始めます,,,0.4495856463909149,0.4495856463909149,-0.27042555809020996,-0.27042555809020996
03:08.1,fansub,椚ヶ丘中学校３-Eは　暗殺教室,"At Class 3-E of Kunugigaoka Junior High School, the assassination classroom","En la clase 3-E de la secundaria Kunugigaoka, la clase de asesinato...",0.8085193037986755,0.7485880851745605,0.003498997539281845,-0.5285897254943848
03:13.6,fansub,始業のベルが　今日も鳴る,the bell signals the start of another school day.,"Otro día, otra campana que marca el inicio de las clases.",0.714470386505127,0.7418374419212341,0.4126596450805664,0.11822651326656342
04:56.5,fansub,はい　ここで問題です,"Now, here's the question:","Bien, esta es la pregunta:",0.748860239982605,0.780877947807312,0.4380284547805786,0.3308669924736023
04:58.9,fansub,磯貝君,Isogai-kun!,¡Isogai!,0.5565942525863647,0.7935485243797302,-0.4246349334716797,-0.27803942561149597
05:00.3,fansub,はい,"Y-Yes, sir?","¿S-Si, señor?",0.7030056715011597,0.7848860025405884,-0.27628931403160095,-0.1534426063299179
05:01.2,fansub,この4本の触手のうち　仲間外れは,Which of these four tentacles is not like the others?,¿Cúal de estos 4 tentáculos es diferente a los otros?,0.6766168475151062,0.7830154895782471,-0.28590312600135803,-0.3047372102737427
05:04.4,fansub,ええと　青い触手,Um... the blue one?,Um... ¿El azul,0.8048126697540283,0.906715989112854,-0.30982986092567444,-0.4231846034526825
05:06.7,fansub,正解　青の例文の「WHO」だけが関係詞です,Correct!,¡Correcto! ,0.36420321464538574,0.3856472373008728,-0.2515796720981598,-0.40798506140708923
05:11.4,fansub,関係代名詞は直前の名詞を修飾し,"The only relative pronoun is ""who,"" in the blue sentence.","El único pronombre relativo es ""quién"", en la oración de azul.",0.4093068838119507,0.29630979895591736,-0.8626600503921509,-1.1069146394729614
05:14.4,fansub,ここでは「who is standing over there」が,"A relative pronoun modifies the noun right before it, so the clause","Un pronombre relativo califica al sustantivo justo antes de él, entonces…",0.4572649896144867,0.553657591342926,-0.8930258750915527,-0.7608160376548767
05:17.5,fansub,前の「the boy」少年を説明しています,"""who is standing over there"" describes the ""boy"" here.","Quién esta sentado por ahí está describiendo al chico"" de ahí.",0.6983131170272827,0.7568469047546387,-0.356205016374588,-0.3934089243412018
05:12.2,fansub,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.6970676183700562,0.7044911980628967,0.21503154933452606,0.21984802186489105
05:16.1,fansub,昼間だけど　出てるね　三日月,The crescent moon's out in broad daylight.,La luna creciente salió aunque aun es de día.,0.31877878308296204,0.3131735026836395,-0.581901490688324,-0.7405837774276733
05:21.4,fansub,何で僕らがこんな状態になったのか,How did we end up in this mess?,¿Cómo es que terminamos así?,0.7521975040435791,0.6778548955917358,0.3246529698371887,0.1472560465335846
05:25.5,fansub,３年生の始め,"As we began our third year of junior high,  we were greeted by two extraordinary incidents.",Dos cosas pasaron cuando empezamos nuestro tercer año de secundaria...,0.5357392430305481,0.6253225803375244,0.0724814161658287,0.16224722564220428
05:27.4,fansub,僕らは二つの事件に同時に遭った,,El primero fue una explosión repentina que dejó a la Luna en la fase creciente.,0.2197536826133728,0.1927611380815506,-0.49114951491355896,-0.2669198215007782
05:45.8,fansub,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,The first was the sudden explosion that left the moon permanently crescent-shaped.,,0.7534047365188599,0.11349888145923615,0.27799057960510254,-0.68349689245224
05:55.2,fansub,番組の途中ですが　ここで臨時ニュースです,We interrupt this program to bring you breaking news.,Interrumpimos este programa para traer las últimas noticias.,0.5305342674255371,0.579522967338562,0.31510382890701294,0.42197364568710327
05:58.3,fansub,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,We've just gotten word that about seventy percent of the moon,Acabamos de recibir el informe de que casi el 70% de la luna,0.7408742904663086,0.7638647556304932,-0.5764225125312805,-0.6830803155899048
06:04.5,fansub,繰り返します,has been vaporized into nothing. I repeat...,ha sido destruida. Repito...,0.375929057598114,0.7836708426475525,-0.24151474237442017,-0.1939205527305603
06:05.7,fansub,われわれはもう一生三日月しか見られないということでしょうか,Will we have only a crescent moon to look at for the rest of our lives?,¿Tendremos que mirar la luna creciente por el resto de nuestras vidas?,0.4870545268058777,0.4983260929584503,0.06424534320831299,0.032564956694841385
06:10.7,fansub,そして　二つ目の事件が　これ,And the second was his arrival.,Y lo segundo fué esto:,0.5990229249000549,0.9128521680831909,-0.3401295244693756,0.31187841296195984
06:13.9,fansub,初めまして　私が月をやった犯人です,How do you do? I'm the one who tore that chunk out of your moon.,¿Cómo estan? Soy el que destruyó su luna.,0.7370662689208984,0.8244001865386963,-0.667973518371582,-0.7932350039482117
06:20.9,fansub,来年には　地球もやる予定です,I plan to do the same to the Earth next year.,Planeo hacer lo mismo con la Tierra el año que viene.,0.884827196598053,0.9126461744308472,0.0970165878534317,0.22948218882083893
06:23.5,fansub,君たちの担任になったので　どうぞよろしく,"But until then, I'll be your teacher. Nice to meet you.",Pero ahora seré su maestro. Mucho gusto.,0.6999317407608032,0.7368550300598145,0.015456992201507092,-0.1999710500240326
06:28.1,fansub,まず五六カ所ツッコませろ,There are at least six things wrong with this picture!,¡Hay al menos seis cosas mal con esto!,0.44708460569381714,0.5348581075668335,-0.35596179962158203,-0.41778460144996643
06:30.4,fansub,クラス全員　そう思った,The feeling was unanimous.,El sentimiento fue unánime.,0.5160229802131653,0.3985203802585602,0.037534963339567184,0.06074806675314903
06:34.0,fansub,防衛省の烏間という者だ,"I'm Karasuma, from the Ministry of Defense.","Soy Karasuma, del Ministerio de Defensa.",0.6980612874031067,0.6867724657058716,-0.07670184969902039,0.03688327223062515
06:36.5,fansub,まずは　ここからの話は国家機密だと理解いただきたい,"First, please understand that what I'm about to say is classified information.","Primero, quiero que entiendan que lo que les voy decir es información clasificada.",0.6111176013946533,0.5956660509109497,0.559177577495575,0.5710687041282654
06:43.7,fansub,単刀直入に言う,Allow me to be blunt:,Iré al grano.,0.5466828346252441,0.5969406962394714,-0.2373344898223877,-0.8058591485023499
06:45.8,fansub,この怪物を君たちに殺してほしい,I want you to kill this creature.,Quiero que ustedes asesinen a estra criatura.,0.7779572606086731,0.753796398639679,0.083719402551651,-0.2063823789358139
06:50.9,fansub,えっと　何っすか,Um...,Disculpe...,0.7004411220550537,0.6211338639259338,0.04014033079147339,-0.30562588572502136
06:53.9,fansub,そいつ　攻めてきた宇宙人か何かっすか,What's the deal? Is he an alien invader or something?,¿Qué es eso? ¿Es un alien o algo así que vino a atacarnos?,0.6667881608009338,0.7836403846740723,-0.10271716117858887,0.06627537310123444
06:56.4,fansub,失礼な,How rude!,¡Qué grosero! ,0.7125157117843628,0.7922166585922241,0.21483764052391052,-0.16038812696933746
06:57.3,fansub,生まれも育ちも地球ですよ,I'll have you know I was born and raised on Earth!,¡Sepan que nací y fui criado aquí en la Tierra!,0.8087303638458252,0.816392183303833,-0.5203873515129089,-0.0012029875069856644
07:00.2,fansub,地球,He was?,¿En serio?,0.18638969957828522,0.3939668536186218,-0.8892212510108948,-0.2895461320877075
07:01.6,fansub,詳しいことを話せないのは申し訳ないが,"I'm afraid I can't discuss the details, but he's telling the truth.","Temo que no puedo dar más detalles, pero lo que dice es cierto.",0.5685531497001648,0.5601249933242798,0.02449548989534378,0.42216017842292786
07:04.4,fansub,こいつが言ったことは真実だ,,,0.23941107094287872,0.23942705988883972,-0.6077050566673279,-0.6077050566673279
07:06.8,fansub,月を壊したこの生物は,"And as he said, he won't stop at the moon. Next year...","Y como dijo, lo de la Luna no fue todo. En marzo del año entrante...",0.41572582721710205,0.580392599105835,-0.535265326499939,-0.4212736189365387
07:09.0,fansub,来年の三月　地球をも破壊する,he will destroy the Earth as well.,...destruirá la tierra también.,0.7072687149047852,0.7293193340301514,-0.4236227571964264,-0.2396162450313568
07:14.3,fansub,このことを知っているのは各国首脳だけ,Only the world's leaders know about this.,Sólo los lideres del mundo saben de esto.,0.8423761129379272,0.8574092388153076,0.48679521679878235,0.47800150513648987
07:18.1,fansub,こいつの存在が公になれば　世界はパニックに陥るだろう,"If news of this guy got out there, we'd be looking at a global panic.","Si lo de este sujeto se llega a saber, crearía un pánico a nivel mundial.",0.867163896560669,0.8615630865097046,0.13972897827625275,0.03499121963977814
07:23.2,fansub,そうなる前に秘密裏にこいつを殺さなければならない,That's why we have to kill him in secret before that happens.,Tienen que matarlo en secreto antes de que eso pase.,0.9038216471672058,0.9295288324356079,-0.05135020986199379,0.006473775953054428
07:27.7,fansub,つまり　暗殺だ,In other words: an assassination.,En otras palabras...un asesinato.,0.8969182968139648,0.9453285932540894,0.41492652893066406,0.3847529888153076
07:30.4,fansub,だが　こいつは…,But here's the catch.,Pero este tipo...,0.51365727186203,0.8697888851165771,0.15642563998699188,0.23121581971645355
07:31.9,fansub,とにかく速い,His speed is unmatched!,...es extremadamente rápido.,0.5080053806304932,0.8728924989700317,-0.026723481714725494,0.19255569577217102
07:33.4,fansub,殺すどころか,"You try to kill him,",Así que intentarán asesinarlo...,0.5901792645454407,0.6382961273193359,-0.838409960269928,-0.29721567034721375
07:35.4,fansub,眉毛の手入れをされている始末だ,and he ends up grooming your eyebrows instead—immaculately!,y él terminará limpiando sus cejas... ¡impecablemente!,0.7058548331260681,0.5819017887115479,-0.40172162652015686,-0.6250724792480469
07:38.0,fansub,丁寧にな,,,0.7502651214599609,0.7502651214599609,-0.2357376515865326,-0.2357376515865326
07:41.8,fansub,満月を三日月に変えるほどのパワーを持つ超生物だ,He's a superbeing with enough power to reduce the full moon to a crescent.,Es un ente sobrenatural con poder suficiente como para reducir la Luna a solo una cuarta parte.,0.6142702102661133,0.714897632598877,-0.6598834991455078,-0.24831080436706543
07:45.9,fansub,最高速度はマッハ20,His speed tops out at Mach 20!,¡Su velocidad máxima es de mach 20!,0.6903485655784607,0.8275643587112427,0.3986145257949829,0.3218391537666321
07:48.4,fansub,つまり　こいつが本気で逃げれば,"In short, if he actually wanted to get away from us,","En resumen, si el decidiera escapar,",0.7861563563346863,0.8883504867553711,-0.5028969049453735,-0.40571844577789307
07:51.5,fansub,われわれは破滅の時まで　手も足も出ない,we wouldn't be able to do a thing to stop him.,estaríamos indefensos esperando nuestra destrucción.,0.46883800625801086,0.8029324412345886,-0.4719383418560028,-0.5590193867683411
07:55.9,fansub,まあ　それでは面白くないのでね,But where's the fun in that?,Y eso no es divertido.,0.44350045919418335,0.8213269114494324,-0.21583124995231628,0.051836173981428146
07:58.6,fansub,私から国に提案したのです,So I made your government an offer.,Así que le hice una oferta a su gobierno.,0.7055976390838623,0.7530901432037354,0.19720731675624847,0.3235170841217041
08:01.2,fansub,殺されるのはごめんですが,They will refrain from attempts on my life.,En vez de matarme.,0.12156099826097488,0.5939785838127136,-0.48296424746513367,-0.6315963864326477
08:03.5,fansub,椚ヶ丘中学校　3年E組の担任ならやってもいいと,"And in return, I'll teach Class 3-E at Kunigigaoka Junior High School.",Yo daré clases a la clase 3 - E 3 - E de la secundaria Kunigigaoka.,0.5819752812385559,0.6155674457550049,-0.1090104728937149,-0.6277436017990112
08:08.1,fansub,いや　なんで,What? Why?,¿Qué? ¿Por qué?,0.6620965003967285,0.7794877290725708,-0.03562533110380173,0.04970332235097885
08:09.5,fansub,こいつの狙いは分からん,We don't know what he's after.,No sabemos cuál es su objetivo.,0.7489612698554993,0.6528656482696533,-0.6165707111358643,0.3066331446170807
08:11.7,fansub,しかし　われわれ政府は,"But we had no choice but to agree,","Pero nos vimos forzados a aceptar,",0.49642476439476013,0.5706362724304199,0.07865376770496368,0.15495043992996216
08:13.6,fansub,君たち生徒に危害を加えないことを条件にやむなく承諾した,on the condition that he doesn't  harm any of you students.,con la condición de no agredir a los estudiantes.,0.7356076240539551,0.7139259576797485,-0.035073526203632355,-0.03754638880491257
08:18.9,fansub,理由は二つ,We have two reasons for this.,Tenemos dos razones:,0.8916146755218506,0.9290175437927246,0.6030935645103455,0.6893200874328613
08:20.4,fansub,教師として毎日教室に来るのなら　監視ができる,"First and foremost, if he's coming to a classroom every day to teach, we can keep an eye on him.","Primera y más importante, asistir a un salón de clases todos los días nos permitirá tenerlo vigilado,",0.7457137107849121,0.8587865233421326,0.1635112762451172,0.03965847194194794
08:24.2,fansub,何よりも,"And second, it gives some thirty people the  opportunity to kill him from extremely close range.","y segundo, le dará la oportunidad a 30 personas de asesinarlo",0.15386655926704407,0.21364359557628632,-0.309011310338974,-0.6280490159988403
08:25.9,fansub,30人もの人間が　至近距離からこいつを殺すチャンスを得る,,de un rango extremadamente cercano.,0.1093551516532898,0.28516361117362976,-0.6292489171028137,-0.23167961835861206
08:33.4,fansub,中村さん,Nakamura-san.,Nakamura...,0.5834060907363892,0.6106345653533936,0.1220918744802475,-0.16614890098571777
08:35.4,fansub,暗殺は勉強の妨げにならないときにと言ったはずです,Didn't I tell you not to let assassination interfere with your studies?,¿No te dije que no dejaras que el asesinato interfiriera con tus estudios?,0.7749323844909668,0.8060407042503357,-0.04660933092236519,0.026745792478322983
08:39.0,fansub,すみません,Sorry.,Perdón...,0.8918251991271973,0.960002064704895,0.3273327648639679,0.5290346741676331
08:40.1,fansub,罰として後ろで立って受講しなさい,Stand at the back for the rest of this lesson and think about what you've done!,¡Como castigo ve y siéntate al fondo!,0.6507575511932373,0.8421585559844971,0.0711510181427002,-0.7540361881256104
08:44.0,fansub,なんでこんな怪物がうちの担任に,"""How could you make this creature our teacher?""",¿Cómo esta criatura puede ser nuestro maestro?,0.6225711703300476,0.6056509613990784,-0.0947813093662262,-0.17054013907909393
08:47.0,fansub,どうして僕らが暗殺なんか…,"""And why are you making  us assassinate him?""",¿Y cómo podremos asesinarlo?,0.6727467775344849,0.6898621916770935,0.03009682148694992,-0.3688144385814667
08:49.7,fansub,そんな声は　この条件でかき消えた,These cries faded as one  final condition was announced.,Todos los llantos desaparecieron cuando nos dijeron la condición final.,0.5064994096755981,0.42803505063056946,0.1584998369216919,0.18044835329055786
08:53.8,fansub,成功報酬は100億円,Your success will be rewarded with ten billion yen.,"Si tienen éxito, serán recompensados con diez billones de yenes.",0.4444952607154846,0.47988376021385193,0.4453175365924835,0.4665246307849884
08:57.4,fansub,当然の額だ,It's only fair.,Es lo justo.,0.36595600843429565,0.7591769695281982,-0.12864336371421814,-0.14455917477607727
08:59.6,fansub,暗殺の成功は冗談抜きで地球を救うことなのだから,"If you can assassinate him, you will literally save the Earth.","Un asesinato exitoso, literalmente habrá salvado a la Tierra.",0.6955702900886536,0.8334860801696777,-0.5035912990570068,-0.33255669474601746
09:04.6,fansub,幸いなことに　こいつは君たちをなめきっている,"Fortunately, he doesn't think much of you.","Afortunadamente, no cree mucho en ustedes.",0.48524266481399536,0.45140302181243896,-0.674458384513855,-0.3056819438934326
09:08.3,fansub,見ろ　緑のしましまになったときは　なめている顔だ,See? Those green stripes mean he's looking down on you!,¿Lo ven? Esas rayas verdes significan que los ve inferiores.,0.7492051124572754,0.5813169479370117,-0.47893932461738586,-0.7964233160018921
09:12.0,fansub,どんな皮膚だよ,"What is he, a chameleon?!",¿Qué clase de piel es esa?,0.25687992572784424,0.9366148114204407,-0.4601340591907501,0.6188780069351196
09:13.1,fansub,当然でしょう,Of course I am!,¡Por supuesto! ,0.6688615083694458,0.9195569157600403,-0.008895054459571838,0.6257913112640381
09:14.7,fansub,国がやれない私を　君たちがやれるわけがない,"If the government can't  kill me, how could you?","Si el gobierno no pudo asesinarme, ¿cómo podrían ustedes?",0.612246572971344,0.5854140520095825,-0.30707406997680664,-0.27021095156669617
09:18.5,fansub,最新鋭の戦闘機に襲われた時も,"Even when they sent their very  newest fighter jet after me,",Incluso cuando enviaron su raptor de caza más nuevo contra mí...,0.7041857242584229,0.4671010375022888,-0.2715999186038971,-0.46325817704200745
09:29.2,fansub,逆に空中でワックスをかけてやりましたよ,all it got was a good  waxing right there in midair!,...¡Terminé con una buena encerada en pleno vuelo!,0.6442630887031555,0.6985413432121277,-0.4301183521747589,-0.4304905831813812
09:32.1,fansub,だからなぜ手入れする,What's with all the grooming?,¿Por qué le interesa tanto limpiar?,0.39215925335884094,0.6363093852996826,-0.2891642451286316,0.061216358095407486
09:34.1,fansub,君たちにはなめているこいつの隙をあわよくば突いてほしい,"So while this guy looks down on you, your job is to find an opening in his defenses and strike it.",Deberán encontrar un punto bajo en sus defensas y atacarlo.,0.6593483090400696,0.3797069191932678,-0.1314016878604889,-0.3649274408817291
09:38.9,fansub,人間には無害で　こいつには効く武器と弾を支給する,We'll provide you with weapons and ammo  that won't hurt humans but will work on him.,"Tendrán armas y municiones que no pueden herir a humanos, pero sí a él.",0.6836960911750793,0.7785202264785767,-0.10798504948616028,-0.2144574671983719
09:43.6,fansub,君たちの家族や友人には絶対秘密だ,You must keep this absolutely secret from your family and friends.,Deben mantenerlo en secreto de sus amigos y familiares.,0.8240665197372437,0.7544542551040649,0.5580812692642212,0.580001711845398
09:47.2,fansub,とにかく時間がない,There's no time to lose.,No hay tiempo que perder.,0.7318045496940613,0.7704600095748901,0.197440505027771,0.4739638864994049
09:49.0,fansub,地球が消えれば　逃げる場所など　どこにもない,"If the Earth is destroyed,  we'll have nowhere left to run.","Si la Tierra es destruida, no tendremos a dónde huir.",0.7825609445571899,0.7786811590194702,0.06897474825382233,0.3396652340888977
09:52.9,fansub,そういうことです,And that's about it.,¡Y eso es todo!,0.841272234916687,0.8324761390686035,0.12032899260520935,0.0948677510023117
09:54.6,fansub,さあ　皆さん　残された1年を有意義に過ごしましょう,"Well then, I hope you'll make the most  of your one remaining year!",¡Hay que dar lo mejor de cada uno durante el año que queda!,0.7569827437400818,0.7489217519760132,0.38322362303733826,0.23957093060016632
10:02.1,fansub,残された時間は1年,We only have one year.,Solo nos queda un año.,0.5197523832321167,0.706631600856781,0.33801084756851196,0.6586290001869202
10:04.7,fansub,僕たちがこいつの暗殺に成功しないと,"If we can't assassinate him by then,",Si no podemos asesinarlo para entonces...,0.8334423303604126,0.8526732921600342,-0.23847121000289917,-0.3750866651535034
10:08.3,fansub,地球が壊される,the Earth will be history.,La tierra será historia.,0.5316834449768066,0.5388602614402771,-0.6141400337219238,-0.6235615015029907
10:16.9,fansub,昼休みですね,"Ah, lunchtime!","Ah, ¡La hora del almuerzo!",0.9124810695648193,0.9270126223564148,-0.1818488985300064,-0.1518193930387497
10:18.8,fansub,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,I'll just pop over to China for some mapo tofu.,Iré un momento a China por un poco de mapo tofu.,0.6975187063217163,0.7672867774963379,-0.15893903374671936,-0.34332165122032166
