time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
02:01.4,ai,一人一人が単純過ぎます,Each one of you is too simple.,Cada uno es demasiado simple.,0.8413947820663452,0.9382146000862122,0.050008419901132584,0.2262704074382782
02:04.0,ai,もっと工夫しましょう,Use more ingenuity.,Sean más ingeniosos.,0.6785619258880615,0.8150234222412109,0.13963370025157928,0.3130473792552948
02:05.9,ai,でないと,Otherwise,Si no…,0.6137433648109436,0.7215355634689331,-0.7010089159011841,-0.7639765739440918
02:07.4,ai,最高速度マッハ20の先生は　殺せませんよ,you won't be able to kill a teacher who can hit Mach 20.,no podrán matar al profesor que alcanza Mach 20.,0.7871811985969543,0.8060582876205444,-0.38536402583122253,-0.5265277624130249
02:12.2,ai,いや　ていうかさ,"I mean, seriously—","O sea,",0.5423274040222168,0.7166159152984619,0.10228103399276733,0.00874288473278284
02:14.4,ai,本当に全部よけてんのかよ　先生,"Are you really dodging everything, Sensei?","¿Realmente lo estás esquivando todo, profesor?",0.541303277015686,0.7221280932426453,-0.2084265798330307,-0.18991196155548096
02:16.6,ai,どう見ても これ　ただのBB弾だろ,"From any angle, these are just BB pellets.",A todas luces esto son solo perdigones BB.,0.5878686904907227,0.6198577880859375,-0.23583275079727173,-0.5288209319114685
02:19.8,ai,当たってるのに　我慢してるだけじゃないの,"They're hitting you — you're just holding back, aren't you?","Está siendo alcanzado pero solo lo toleras, ¿no?",0.5752067565917969,0.7318788170814514,-0.4423541724681854,-0.6716623902320862
02:22.6,ai,そうよ　そうだよ,"Yeah, that's it.","Eso es, así es.",0.8128565549850464,0.855499267578125,0.22838431596755981,0.19093799591064453
02:26.2,ai,では　弾を込めて渡しなさい,"Now, load the rounds and pass them along.","Entonces, carguen las balas y pásenlas.",0.49923503398895264,0.8663304448127747,-0.19336986541748047,-0.5016738176345825
02:29.4,ai,言ったでしょう,"I told you, remember?",¿No les dije?,0.6926054358482361,0.5611605048179626,-0.3466261923313141,-0.5859021544456482
02:31.0,ai,この弾は君たちにとっては無害ですが,"These rounds are harmless to you,","Estas balas son inofensivas para ustedes,",0.6800769567489624,0.887315034866333,-0.24260351061820984,0.4500143826007843
02:36.6,ai,国が開発した対先生用特殊弾です,developed by the government specifically for use against Sensei.,son munición especial desarrollada por el país para usar contra el profesor.,0.3326563835144043,0.8267580270767212,-0.22356091439723969,-0.24700623750686646
02:40.4,ai,当たれば　先生の細胞を豆腐のように破壊できる,"If they hit, they can destroy Sensei's cells like tofu.","Si impactan, pueden destrozar las células del profesor como tofu.",0.5692522525787354,0.8521953821182251,-0.45478853583335876,-0.6162436604499817
02:45.0,ai,もちろん数秒あれば再生しますが,"Of course, he regenerates in a few seconds,","Claro, se regenerará en segundos,",0.6402302980422974,0.8024550676345825,0.191167414188385,0.25249338150024414
02:48.5,ai,だが　君たちも目に入ると危ない,but if it gets in your eyes it's dangerous for you too.,pero si les entra a ustedes en los ojos es peligroso.,0.7281887531280518,0.8082689642906189,-0.49316081404685974,-0.5149916410446167
02:52.2,ai,先生を殺す以外の目的で室内での発砲はしないように,Do not fire indoors for any purpose other than killing Sensei.,No disparen dentro del aula con otro fin que no sea matar al profesor.,0.5557589530944824,0.9056633710861206,0.29483991861343384,-0.026922956109046936
02:57.5,ai,殺せるといいですね　卒業までに,Hopefully you'll be able to kill him before graduation.,Ojalá lo maten antes de graduarse.,0.8056740164756775,0.7502337098121643,-0.39411914348602295,-0.5204909443855286
03:02.0,ai,さあ　銃と弾を片付けましょう,"Now, put away your guns and ammo.","Bien, guarden las armas y las balas.",0.7705336809158325,0.8140115737915039,0.2678557336330414,-0.2717381417751312
03:04.8,ai,授業を始めます,Class will begin.,Empezaremos la clase.,0.8594251871109009,0.9300535321235657,0.41352376341819763,0.15047231316566467
03:08.1,ai,椚ヶ丘中学校３-Eは　暗殺教室,"Kunugigaoka Middle School, Class 3-E: Assassination Classroom.",La clase 3-E de la escuela Kunugigaoka es… el aula de asesinato.,0.8035157322883606,0.7645571827888489,-0.04562120512127876,0.022630857303738594
03:13.6,ai,始業のベルが　今日も鳴る,The starting bell rings again today.,Suena la campana; otro día comienza.,0.8442907333374023,0.877007246017456,0.23882976174354553,-0.1528487652540207
04:56.5,ai,はい　ここで問題です,"All right, question time.","Bien, pregunta ahora.",0.5939089059829712,0.6589646339416504,0.019432218745350838,0.19307413697242737
04:58.9,ai,磯貝君,Isogai.,Isogai-kun.,0.7433658838272095,0.5098106265068054,-0.44965940713882446,-0.1792447417974472
05:00.3,ai,はい,Yes.,Sí.,0.9201773405075073,0.983729898929596,0.5176658034324646,0.5430672764778137
05:01.2,ai,この4本の触手のうち　仲間外れは,Which of these four tentacles is the odd one out?,"De estos cuatro tentáculos, ¿cuál es el intruso?",0.6727640628814697,0.7065508365631104,-0.37462905049324036,-0.6027570962905884
05:04.4,ai,ええと　青い触手,Um… the blue tentacle.,Eh… el tentáculo azul.,0.749168872833252,0.9114923477172852,-0.25263625383377075,-0.4358775317668915
05:06.7,ai,正解　青の例文の「WHO」だけが関係詞です,"Correct. In the blue example, only ""WHO"" is a relative pronoun.","Correcto. En la frase azul, ""WHO"" es el único pronombre relativo.",0.9012995958328247,0.9343734383583069,-0.23894810676574707,-0.08959084749221802
05:11.4,ai,関係代名詞は直前の名詞を修飾し,"A relative pronoun modifies the noun immediately before it,",El pronombre relativo modifica el sustantivo inmediatamente anterior,0.7229135036468506,0.746938943862915,-0.7431219220161438,-0.6723532676696777
05:14.4,ai,ここでは「who is standing over there」が,"here, ""who is standing over there""","aquí ""who is standing over there""",0.9659776091575623,0.9558514952659607,-0.07860232889652252,-0.16560091078281403
05:17.5,ai,前の「the boy」少年を説明しています,"describes the preceding ""the boy.""","describe al sustantivo anterior ""the boy"".",0.9271529316902161,0.8864107131958008,-0.2654198706150055,-0.4302816092967987
05:12.2,ai,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.6970676183700562,0.7044911980628967,0.21503154933452606,0.21984802186489105
05:16.1,ai,昼間だけど　出てるね　三日月,"It's daytime, but the crescent moon is out.","Es de día, pero la media luna está ahí.",0.43867188692092896,0.5637305974960327,-0.5342487692832947,-0.7873504161834717
05:21.4,ai,何で僕らがこんな状態になったのか,How did we end up like this?,Por qué estamos así…,0.870261013507843,0.8818729519844055,0.2994518280029297,0.19006304442882538
05:25.5,ai,３年生の始め,"At the start of our third year,",A comienzos de tercero.,0.6815230846405029,0.7430005669593811,-0.32898375391960144,-0.39735886454582214
05:27.4,ai,僕らは二つの事件に同時に遭った,we experienced two incidents at once.,Sufrimos dos incidentes al mismo tiempo.,0.8926400542259216,0.9278132915496826,0.553878128528595,0.5649949908256531
05:45.8,ai,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,The first was that the moon suddenly exploded and became a crescent.,Primero: ese día la luna explotó de repente y quedó en forma de media luna.,0.7891330718994141,0.9000241756439209,0.3279712200164795,0.26011601090431213
05:55.2,ai,番組の途中ですが　ここで臨時ニュースです,We interrupt this program for breaking news.,Interrumpimos la programación con noticias de última hora.,0.527818500995636,0.5335748791694641,0.3134155571460724,0.35535430908203125
05:58.3,ai,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,Just now we received reports that roughly 70% of the moon has evaporated and been lost.,Hace un momento llegó información: la luna se ha evaporado en un 70% y se ha perdido.,0.8795221447944641,0.9319473505020142,0.40386173129081726,0.09258164465427399
06:04.5,ai,繰り返します,We repeat —,Repito:,0.8491525053977966,0.8213953971862793,0.28042641282081604,0.2034965455532074
06:05.7,ai,われわれはもう一生三日月しか見られないということでしょうか,does this mean we'll only ever see a crescent moon for the rest of our lives?,¿Significa esto que solo veremos medias lunas por el resto de nuestras vidas?,0.46634024381637573,0.6045275926589966,0.09616632759571075,0.3338838815689087
06:10.7,ai,そして　二つ目の事件が　これ,And the second incident is this:,Y el segundo incidente es esto:,0.8954727053642273,0.8984250426292419,0.6215760707855225,0.6441653966903687
06:13.9,ai,初めまして　私が月をやった犯人です,Nice to meet you. I am the one who did the moon.,Mucho gusto. Yo soy el que destruyó la luna.,0.7827945947647095,0.8211697340011597,-0.5465551614761353,-0.6479413509368896
06:20.9,ai,来年には　地球もやる予定です,I plan to do the Earth next year.,El próximo año planeo hacer lo mismo con la Tierra.,0.8880081176757812,0.917449951171875,-0.1750238686800003,0.27856969833374023
06:23.5,ai,君たちの担任になったので　どうぞよろしく,"Since I'm your homeroom teacher now, pleased to meet you.",Soy su nuevo profesor; un gusto.,0.6508841514587402,0.6295357942581177,-0.15077771246433258,-0.06315155327320099
06:28.1,ai,まず五六カ所ツッコませろ,"First, let me poke a few holes in that.","Primero, déjenme hacer unas cuantas aclaraciones.",0.6373332738876343,0.5662122368812561,-0.728691816329956,-0.2378251850605011
06:30.4,ai,クラス全員　そう思った,The whole class thought so.,Toda la clase pensó lo mismo.,0.9410481452941895,0.885289192199707,0.43904805183410645,0.5838302969932556
06:34.0,ai,防衛省の烏間という者だ,I'm a man named Kuruma from the Defense Ministry.,Soy Kuruma del Ministerio de Defensa.,0.7207205295562744,0.7001739740371704,-0.030651748180389404,-0.015675988048315048
06:36.5,ai,まずは　ここからの話は国家機密だと理解いただきたい,"First, understand that what's about to be said is a state secret.",Entiendan que lo que diré es secreto de estado.,0.7865424156188965,0.7222689986228943,0.5284184813499451,0.6093555688858032
06:43.7,ai,単刀直入に言う,I'll be blunt.,Iré al grano.,0.5277498960494995,0.5969406366348267,-0.8328176140785217,-0.8058591485023499
06:45.8,ai,この怪物を君たちに殺してほしい,I want you to kill this creature.,Quiero que maten a este monstruo.,0.7779526114463806,0.8016915917396545,0.083719402551651,0.22774195671081543
06:50.9,ai,えっと　何っすか,Uh… what?,Eh… ¿qué?,0.7746407985687256,0.8510973453521729,0.36357372999191284,0.2861889600753784
06:53.9,ai,そいつ　攻めてきた宇宙人か何かっすか,Is that thing an alien invader or something?,¿Es un alienígena invasor o qué?,0.764461874961853,0.7711122035980225,-0.48731252551078796,0.06111161410808563
06:56.4,ai,失礼な,How rude.,Qué falta de respeto.,0.7510659098625183,0.6744805574417114,0.15059836208820343,0.3326719105243683
06:57.3,ai,生まれも育ちも地球ですよ,"It was born and raised on Earth, you know.","Nació y creció en la Tierra, ¿sabes?",0.8771798014640808,0.836966872215271,-0.5456207990646362,-0.41776007413864136
07:00.2,ai,地球,Earth.,En la Tierra.,0.947971522808075,0.9077820777893066,-0.02553640305995941,-0.7573082447052002
07:01.6,ai,詳しいことを話せないのは申し訳ないが,"Sorry I can't explain details, but","Lamento no poder dar más detalles,",0.5809546113014221,0.8694151639938354,0.4571377635002136,0.6177745461463928
07:04.4,ai,こいつが言ったことは真実だ,what he says is true.,pero lo que él dice es verdad.,0.9396400451660156,0.9508092403411865,0.3910169303417206,0.5317928791046143
07:06.8,ai,月を壊したこの生物は,The being that destroyed the moon,Esta criatura que destruyó la luna,0.8724106550216675,0.9523850679397583,-0.1420934945344925,-0.01926184818148613
07:09.0,ai,来年の三月　地球をも破壊する,will destroy the Earth in March next year.,destruirá la Tierra en marzo del próximo año.,0.9271377325057983,0.949126124382019,-0.15324923396110535,0.2582094371318817
07:14.3,ai,このことを知っているのは各国首脳だけ,Only world leaders know this.,Solo los líderes mundiales lo saben.,0.8547367453575134,0.8481042385101318,0.5314333438873291,0.5451339483261108
07:18.1,ai,こいつの存在が公になれば　世界はパニックに陥るだろう,"If its existence became public, the world would panic.","Si su existencia se hace pública, el mundo entraría en pánico.",0.7528505325317383,0.8233716487884521,0.3700089156627655,0.4387318789958954
07:23.2,ai,そうなる前に秘密裏にこいつを殺さなければならない,"Before that happens, we must secretly kill it.",Debemos matarlo en secreto antes de que eso ocurra.,0.8534941673278809,0.9357550740242004,0.018627023324370384,0.028956659138202667
07:27.7,ai,つまり　暗殺だ,In other words: assassination.,Es decir: asesinato.,0.8881055116653442,0.9416108727455139,0.3538832664489746,0.3019302785396576
07:30.4,ai,だが　こいつは…,"However, this thing…",Pero este ser…,0.6670613288879395,0.7357179522514343,0.10897661745548248,-0.42690810561180115
07:31.9,ai,とにかく速い,is unbelievably fast.,es extremadamente rápido.,0.6896466612815857,0.792369544506073,-0.06488664448261261,0.3871673345565796
07:33.4,ai,殺すどころか,"Far from being killable,","Ni siquiera matarlo,",0.7258996963500977,0.8014848828315735,-0.663135826587677,-1.144577980041504
07:35.4,ai,眉毛の手入れをされている始末だ,it's grooming its eyebrows while we're at it.,terminó arreglándole las cejas (mientras lo atacaban).,0.7919433116912842,0.4604184031486511,-0.5037182569503784,-0.3635459840297699
07:38.0,ai,丁寧にな,Very polite about it.,Con delicadeza.,0.5851901769638062,0.7301741242408752,-0.2842205762863159,-0.3136289119720459
07:41.8,ai,満月を三日月に変えるほどのパワーを持つ超生物だ,It's a super-being with power enough to turn a full moon into a crescent.,Es un superser con poder suficiente para convertir luna llena en media luna.,0.780608594417572,0.7951366305351257,0.12518979609012604,-0.23915603756904602
07:45.9,ai,最高速度はマッハ20,Its top speed is Mach 20.,Su velocidad máxima es Mach 20.,0.6079598665237427,0.6505825519561768,0.46477121114730835,0.6090660691261292
07:48.4,ai,つまり　こいつが本気で逃げれば,"So if it really tries to escape,","Es decir, si se esfuerza por huir,",0.5794129371643066,0.8642407655715942,-0.673455536365509,-0.3237616717815399
07:51.5,ai,われわれは破滅の時まで　手も足も出ない,we won't be able to stop it until the end of the world.,no podremos alcanzarlo jamás.,0.7090396881103516,0.5939156413078308,-0.36279574036598206,-0.796695351600647
07:55.9,ai,まあ　それでは面白くないのでね,"Well, that wouldn't be interesting, so—","Pero eso sería aburrido, así que…",0.80817711353302,0.6788167357444763,-0.08463722467422485,0.11028233170509338
07:58.6,ai,私から国に提案したのです,I made a proposal to the government.,propuse algo al gobierno.,0.7742993235588074,0.6531285047531128,0.38954445719718933,0.30366310477256775
08:01.2,ai,殺されるのはごめんですが,"I don't want to be killed myself, but","No quiero que me maten,",0.5739359855651855,0.5883619785308838,-0.5814277529716492,-0.13250963389873505
08:03.5,ai,椚ヶ丘中学校　3年E組の担任ならやってもいいと,I'd be willing to be the homeroom teacher of Kunugigaoka Middle School's 3-E.,pero acepté ser profesor de la 3-E de Kunugigaoka.,0.6044826507568359,0.5198004841804504,-0.2676440179347992,-0.5305957794189453
08:08.1,ai,いや　なんで,"Wait, why?",¿Por qué?,0.683808445930481,0.8226081728935242,0.4583911597728729,0.4369644224643707
08:09.5,ai,こいつの狙いは分からん,We don't know its motives.,No sabemos cuál es su objetivo.,0.5433871746063232,0.6528657078742981,-0.0022713206708431244,0.3066331446170807
08:11.7,ai,しかし　われわれ政府は,"However, our government","Sin embargo, nosotros en el gobierno",0.9030381441116333,0.9276646971702576,0.3111273944377899,0.020948581397533417
08:13.6,ai,君たち生徒に危害を加えないことを条件にやむなく承諾した,reluctantly agreed on the condition it wouldn't harm you students.,aceptamos con reserva con la condición de no dañar a los alumnos.,0.8344669938087463,0.8706436157226562,-0.06281578540802002,0.05328582227230072
08:18.9,ai,理由は二つ,There are two reasons.,Hay dos razones.,0.9489532709121704,0.9678956270217896,0.6813766956329346,0.5537323951721191
08:20.4,ai,教師として毎日教室に来るのなら　監視ができる,"If it comes to class every day as a teacher, we can monitor it.","Si viene a clase todos los días como profesor, podemos vigilarlo.",0.9128530025482178,0.8811945915222168,-0.13581649959087372,0.033008843660354614
08:24.2,ai,何よりも,And more importantly—,"Y, sobre todo,",0.6558504104614258,0.8148345351219177,0.20386125147342682,0.042959269136190414
08:25.9,ai,30人もの人間が　至近距離からこいつを殺すチャンスを得る,thirty people get a chance to kill it from close range.,treinta personas tendrían la oportunidad de matarlo desde muy cerca.,0.9027591347694397,0.9046079516410828,-0.2453351616859436,-0.23854345083236694
08:33.4,ai,中村さん,Nakamura.,Nakamura-san.,0.6102017760276794,0.5834060907363892,-0.1958898901939392,0.1220918744802475
08:35.4,ai,暗殺は勉強の妨げにならないときにと言ったはずです,I said assassinations should not interfere with studies.,Dije que el asesinato no debe interferir con los estudios.,0.8042776584625244,0.8781172633171082,0.058046605437994,0.09683728218078613
08:39.0,ai,すみません,Sorry.,Lo siento.,0.8918251991271973,0.8888728618621826,0.3273327648639679,0.48672202229499817
08:40.1,ai,罰として後ろで立って受講しなさい,"As punishment, stand at the back and observe class.","Como castigo, quédate de pie atrás durante la clase.",0.7484608888626099,0.8086581826210022,0.1210830956697464,0.23568108677864075
08:44.0,ai,なんでこんな怪物がうちの担任に,Why did a monster like this become our teacher?,¿Por qué un monstruo así es nuestro profesor?,0.6505734920501709,0.6749838590621948,0.24205712974071503,0.29215386509895325
08:47.0,ai,どうして僕らが暗殺なんか…,Why are we supposed to assassinate…,¿Por qué tenemos que asesinar?,0.9218824505805969,0.8962497115135193,-0.09612233936786652,0.031059630215168
08:49.7,ai,そんな声は　この条件でかき消えた,Those protests were drowned out by the terms.,Esa protesta se apagó con las condiciones impuestas.,0.5119675397872925,0.5046119689941406,-0.04984568431973457,0.10578235983848572
08:53.8,ai,成功報酬は100億円,The success reward is 10 billion yen.,La recompensa por el éxito es de 10 mil millones de yenes.,0.4920029938220978,0.509576678276062,0.531558096408844,0.5702635645866394
08:57.4,ai,当然の額だ,A natural amount.,Una suma justa.,0.5680029988288879,0.6394633054733276,-0.1801522672176361,0.3251372277736664
08:59.6,ai,暗殺の成功は冗談抜きで地球を救うことなのだから,Succeeding in the assassination literally saves the Earth.,"Porque matar al objetivo significaría, sin broma, salvar la Tierra.",0.8200767040252686,0.8280888199806213,-0.4390212893486023,-0.02600540593266487
09:04.6,ai,幸いなことに　こいつは君たちをなめきっている,"Fortunately, it underestimates you.","Afortunadamente, este tipo subestima a ustedes.",0.3092585802078247,0.5761827826499939,-0.5406780242919922,-0.07597629725933075
09:08.3,ai,見ろ　緑のしましまになったときは　なめている顔だ,"Look — when its stripes turn green, that's a face of mockery.","Miren, cuando su cara se torna rayada de verde, está despreciándolos.",0.7479037642478943,0.8735959529876709,-0.5422362089157104,-0.6975011825561523
09:12.0,ai,どんな皮膚だよ,What kind of skin is that?,Qué tipo de piel es esa…,0.9254342913627625,0.9565557241439819,0.4590584635734558,0.5387025475502014
09:13.1,ai,当然でしょう,Naturally.,Naturalmente.,0.6688408851623535,0.9804308414459229,0.36454877257347107,0.44130614399909973
09:14.7,ai,国がやれない私を　君たちがやれるわけがない,"If the country couldn't do it, you certainly can't.","Si el país no pudo, menos aún ustedes podrían.",0.7600319385528564,0.6253121495246887,-0.3711581528186798,
09:18.5,ai,最新鋭の戦闘機に襲われた時も,"Even when attacked by the latest fighter jets,","Incluso cuando fue atacado por cazas de última generación,",0.8051244020462036,0.5731631517410278,0.027255438268184662,-0.03622370585799217
09:29.2,ai,逆に空中でワックスをかけてやりましたよ,it was waxing itself midair.,él me dio una manicura en pleno aire.,0.7005417346954346,0.6623441576957703,-0.8176558613777161,-0.28138360381126404
09:32.1,ai,だからなぜ手入れする,So why is it grooming itself?,"Entonces, ¿por qué lo arregla?",0.4580237865447998,0.7773793339729309,-0.4759426414966583,-0.6230420470237732
09:34.1,ai,君たちにはなめているこいつの隙をあわよくば突いてほしい,I want you to exploit any opening where it underestimates you.,Quiero que aprovechen cualquier descuido de ese que los desprecia.,0.3316793739795685,0.44440925121307373,-0.7126117944717407,-0.8932106494903564
09:38.9,ai,人間には無害で　こいつには効く武器と弾を支給する,We'll supply weapons and rounds that are harmless to humans but effective on it.,Les daremos armas y balas que son inofensivas para humanos pero eficaces contra él.,0.7954269051551819,0.8331857919692993,0.12178686261177063,0.08259531855583191
09:43.6,ai,君たちの家族や友人には絶対秘密だ,Keep this absolutely secret from family and friends.,Esto debe permanecer absolutamente en secreto para sus familias y amigos.,0.7765570282936096,0.7354569435119629,0.634670078754425,0.6256467700004578
09:47.2,ai,とにかく時間がない,"In any case, there's no time.",No hay tiempo.,0.8937832713127136,0.9526591300964355,-0.018714457750320435,0.369758665561676
09:49.0,ai,地球が消えれば　逃げる場所など　どこにもない,"If Earth is gone, there will be nowhere to run.","Si la Tierra se destruye, no habrá lugar a donde huir.",0.8449262976646423,0.8737918138504028,0.1293017864227295,0.3123845160007477
09:52.9,ai,そういうことです,That's the situation.,Eso es todo.,0.7336528301239014,0.8686951994895935,-0.09286700189113617,0.12140491604804993
09:54.6,ai,さあ　皆さん　残された1年を有意義に過ごしましょう,"Now then, spend the remaining year meaningfully.","Bien, pasen el año que les queda de manera significativa.",0.7737793922424316,0.7525660395622253,0.304813027381897,-0.1321972906589508
10:02.1,ai,残された時間は1年,The time left is one year.,Les queda un año.,0.8334484696388245,0.8839497566223145,0.6358408331871033,0.4714171290397644
10:04.7,ai,僕たちがこいつの暗殺に成功しないと,"If we don't succeed in assassinating it,","Si no logramos asesinarlo,",0.7505578994750977,0.8743489980697632,-0.4290715157985687,-0.3712743818759918
10:08.3,ai,地球が壊される,the Earth will be destroyed.,la Tierra será destruida.,0.867834210395813,0.8984442353248596,-0.22951513528823853,0.30631229281425476
10:16.9,ai,昼休みですね,It's lunch break.,Es hora del recreo.,0.9016726016998291,0.3988308310508728,0.04867115616798401,0.1665593683719635
10:18.8,ai,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,"Teacher, I'm going to China for a bit to eat mapo tofu.","Profesor, voy a China un momento a comer mapo tofu.",0.805706799030304,0.8776110410690308,-0.04686102643609047,-0.03313490003347397
10:23.5,ai,暗殺希望者がもしいれば　携帯で呼んでください,"If anyone wants to attempt an assassination, call me on your cell.","Si alguien quiere intentar el asesinato, llámenme al móvil.",0.8800439834594727,0.9008932113647461,0.23045243322849274,0.4560549855232239
10:29.9,ai,えーと　マッハ20だから,"Um, it's Mach 20, so—",Eh… porque va a Mach 20.,0.5185730457305908,0.5620145201683044,-0.12998469173908234,-0.093256875872612
10:33.0,ai,マーボーの本場　四川省まで10分くらい,"The mapo capital, Sichuan, is about ten minutes away.","Tardaría como 10 minutos en ir a Sichuan, la cuna del mapo.",0.7224462628364563,0.8010464906692505,0.02519162744283676,0.05038547143340111
10:36.7,ai,確かにあんなもん　ミサイルでも落とせんわな,"Indeed, you can't take something like that down with missiles.","Cierto, ni un misil podría con eso.",0.8471190929412842,0.7217210531234741,-0.40082141757011414,-0.7579882144927979
10:40.5,ai,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,And that octopus grades tests even while flying at supersonic speed.,"Además, ese pulpo corrige exámenes mientras vuela a velocidad supersónica.",0.6998345851898193,0.754851758480072,-0.14520718157291412,-0.2555597126483917
10:44.7,ai,マジで,Seriously.,En serio.,0.713179886341095,0.8635175824165344,0.3498421311378479,0.5076881647109985
